major_coordinate,path_row_zero_based,reference_flow,raw_solution
98,365,800.0000000359468,199.87691160811428
99,370,400.0000000048133,99.46278014533671
100,378,399.9999997993963,99.85265737738575
101,388,400.0000000121448,96.44544818957945
102,397,799.9999999516186,196.3117147309619
103,408,399.9999988806344,92.65303678791155
104,417,1199.99999965158,299.9370265291108
105,419,1600.0,399.9999999218308
106,421,1161.580142342642,299.55881669567526
107,422,1600.0,399.99999995448024
108,423,800.0,199.99999995649858
109,424,1600.0,399.9999995704308
110,425,3200.0,799.9999996017918
111,426,1600.0000000067778,399.9999999484777
112,429,3200.0000000239493,799.9848989666784
113,432,1600.0000000162786,399.93468634097997
114,437,768.313532667298,199.5141600743885
115,440,772.6744651980292,199.48691195356392
116,444,400.0000000726718,99.85266504341244
117,457,800.0000000357226,199.62357131103255
118,464,3002.148019566724,899.9063200254856
119,466,1502.6589637036031,499.8054673204072
120,468,399.99999991254106,99.98428439967122
121,472,800.0000000110878,199.9741646409162
122,473,1199.9999999206086,299.9410202114223
123,476,399.9999999104521,99.79075565403988
124,486,799.9999999143763,199.8040372715303
125,500,399.9999988862695,94.14574487838371
126,507,400.0000000633146,94.31022366230673
127,516,1999.9999995894905,499.92094092835634
128,519,800.0,199.99999948851166
129,521,374.15242998673926,99.53416231582916
130,523,1600.0,399.9999995211705
131,524,800.0,199.99999952318876
132,525,1600.0,399.99999956670894
133,526,4000.0,999.9999999683605
134,528,2400.00000003206,599.9983899407915
135,532,7600.000000003872,1899.996719129341
136,538,2000.0000000339771,499.7086115652798
137,546,2758.436658539623,697.5420023827571
138,550,1599.9999997148716,394.9310542566265
139,561,777.3106546656647,197.81536939752448
140,571,1989.167459343508,499.83302755019906
141,577,5600.0,1399.9999999995166
142,578,4000.000000003872,999.9958106400359
143,580,800.0,199.99999999961577
144,582,1600.000000012964,399.9787558252018
145,584,2000.0,499.9999999978326
146,585,799.9999999918474,199.93324275740997
147,589,2000.0000000060727,499.9319714254252
148,593,800.0000000304689,194.24291357135309
149,603,399.9999999905448,93.47377121447167
150,612,3199.99999965158,799.9324303377251
151,614,1600.0,399.9999995202073
152,616,767.0889023771562,199.5640398020233
153,617,2800.0,699.9999995528708
154,618,2000.0,499.99999955488914
155,619,3200.0,799.999999598414
156,620,4000.0,999.9999999687045
157,621,3200.00000002501,799.9948937211403
158,627,6400.00000001496,1599.989460651275
159,631,3200.0000000462187,799.6707395464148
160,638,2356.200882912961,599.2790427891845
161,646,2364.137592246716,596.1073450529723
162,656,1577.0985941389051,399.6825697902651
163,664,2389.151312425054,599.8536503972783
164,667,8800.0,2199.9999999426786
165,668,4951.421130424114,1399.7918499033262
166,670,1200.0,299.9999999682782
167,673,2800.000000011088,699.9752595425401
168,674,3599.999999920609,899.9421151130741
169,677,1599.9999999230722,399.7669318351256
170,687,1999.999999947094,499.80115720098405
171,697,1199.9999999366796,294.16257613346244
172,707,799.9999998846697,194.9896831357294
173,717,2000.000000015375,499.9484924981142
174,724,800.000000020388,199.95384416500957
175,725,400.0,99.99999998557615
176,726,2800.0,699.9999999869932
177,727,3200.0,799.9999999890255
178,728,1600.000000006749,399.9967190829507
179,731,2400.0000000319324,599.9860732036678
180,735,3200.000000024948,799.9930657377158
181,739,11200.0,2799.9999999972742
182,740,5600.0,1399.9999999915801
183,742,2400.000000014077,599.8598193432429
184,745,2400.0000000540635,593.7994734272609
185,754,2399.999999993176,599.9902107091488
186,755,3600.0,899.9999999968871
187,756,5600.0,1399.9999999915954
188,758,3600.000000007696,899.9949276267101
189,760,800.0000000074825,199.9839490243406
190,762,1600.000000004386,399.9852684481427
191,769,2400.0000000714217,599.8045597346695
192,774,1200.0000000396676,295.843530709682
193,782,2800.0000000082923,699.9923630796882
194,788,2000.0000000290595,493.65277648615483
195,799,800.0000000457153,189.97207930238923
196,804,5140.003470744872,1299.860997625118
197,818,2400.0000000421155,599.8925937854423
198,819,1178.19562557913,299.83646307773614
199,823,4725.101984745219,1199.8437325812736
200,825,4000.0,999.9999999849737
201,827,3200.000000023863,799.9908083635844
202,830,7600.000000003872,1899.9965037425816
203,834,6400.000000014812,1599.9999999950105
204,835,11200.0,2799.9999999960696
205,836,16000.0,3999.9999999945585
206,837,8000.0,1999.9999999925112
207,842,7600.000000039524,1893.9028914762519
208,845,6990.079317541908,2099.9999999778443
209,846,16000.0,3999.999999999889
210,847,17600.0,4399.999999994593
211,849,15600.000000007694,3899.9983947603578
212,850,2800.0,699.9999999942656
213,852,7200.0000000043865,1799.9922027123594
214,854,3219.429020175908,90.37838060373724
215,856,6778.441003851113,2409.6015161579085
216,859,4800.000000008293,1199.99220272308
217,861,10400.0,2600.0000000044233
218,863,4043.201746972681,1583.7103894519369
219,864,2241.697412528792,193.02944732890728
220,867,1177.3241611324445,644.4087135198187
221,877,2000.0000000050943,499.99084022669206
222,881,800.0000000522027,199.83458800432956
223,887,1200.0000000050943,299.9835449820024
224,889,6000.0,1499.9999999973904
225,890,2000.0,499.9999999955086
226,891,1600.0000000163996,399.9676207953884
227,899,2000.0000000333912,499.8032753659248
228,903,3200.0000000458617,799.7977430215425
229,907,5600.0,1399.9999999935171
230,908,15600.0,3899.9999999976953
231,909,5600.0,1399.9999999981117
232,910,4000.0,999.9999999974779
233,911,6400.0,1599.9999999660677
234,913,5400.339294544151,1398.0287481251528
235,914,5600.0,1399.999999991965
236,916,4000.000000017846,999.8169730243173
237,919,399.9999999816256,99.97507756892948
238,923,1499.009619741184,397.8913767722537
239,931,1433.5416698878337,592.4900790574319
240,936,841.6619593853438,388.1782748716861
241,943,3807.5139706321816,1081.6528951473265
242,946,5200.0,1299.99999994499
243,947,2400.000000005338,599.9931690640809
244,949,800.0,199.99999999904242
245,950,400.00000000474006,99.9795827076793
246,952,800.0,199.99999999940994
247,953,2400.000000006699,599.9809353952435
248,955,800.0000000066992,199.96484892355008
249,959,772.9259050627319,199.9229463495536
250,966,2658.612014684016,696.7218717217228
251,973,2357.519789360549,599.7691772057582
252,977,2400.000000014158,599.9206400954882
253,979,8000.0,1999.9999999899626
254,980,5600.0,1399.9999999924219
255,981,5200.0,1299.9999999994457
256,982,2799.9999997812533,698.1388518464825
257,987,2696.612892297187,693.4381971025209
258,992,2799.9999999085467,699.625181263236
259,998,2400.000000050932,595.4336781835526
260,1008,799.9999996195875,197.68652460253782
261,1022,1119.5863501213385,292.1846344738758
262,1027,1599.9999999935844,392.8854565470482
263,1037,1199.9999999987824,298.07496370388867
264,1039,1729.4715503420682,636.2353801580749
265,1043,2800.0,699.9999996903466
266,1044,2000.0,499.9999997124151
267,1045,2000.0,499.99999999834483
268,1046,1200.00000000474,299.98821356843507
269,1048,400.0,99.99999999869364
270,1049,2400.000000006699,599.9895662559984
271,1051,800.0000000066992,199.97347978430494
272,1055,777.0009338217183,199.70609816733563
273,1059,1599.9999997335644,393.68693276249184
274,1074,2364.419419318024,595.5954869381948
275,1080,2400.0000000546797,593.869825923122
276,1091,7600.000000039973,1893.8821832279493
277,1093,4000.0,999.9999999916914
278,1094,5200.0,1299.9999999993493
279,1096,2399.999998484005,598.1278258701566
280,1100,2799.999995452002,695.9115145321979
281,1104,2400.000000012581,593.4553330680167
282,1119,2000.0000000516463,493.3956773819932
283,1121,399.9999998664969,93.58740935775849
284,1137,1199.999995436638,291.7749462167215
285,1140,2399.999999963354,595.906646076451
286,1145,2400.0,599.9999995715517
287,1146,3520.2017395641824,1200.2094746596913
288,1147,1679.7982604358172,99.79052495147424
289,1148,3200.0,799.9999996909664
290,1149,3200.0,799.9999997130442
291,1150,1200.000000022041,297.40674240885295
292,1158,400.0000000676204,96.5679062440695
293,1165,400.0000000102767,97.66242944565737
294,1168,2000.0,499.99999998256635
295,1169,400.0000000073357,99.89172590042705
296,1171,400.00000007569776,98.07610302747516
297,1183,795.7175721977803,195.29830486566826
298,1196,1595.661157659102,397.5176666106969
299,1203,2399.999999997932,599.7251051205762
300,1204,2143.804243656407,4.049789322977212e-10
301,1205,6256.1957563435935,2099.9999999710326
302,1206,6400.0,1599.9999999852976
303,1207,2799.999999740476,697.7789439266768
304,1210,2392.966598002253,593.6803419339408
305,1211,5200.0,1299.9999999786519
306,1212,2800.000000018628,699.0186010598112
307,1216,2800.000000008682,699.8901206513932
308,1220,395.8679419488997,92.38315287360585
309,1228,1200.0,299.9999999762884
310,1229,1995.6496447668444,492.2337956811898
311,1237,1262.961647167325,387.24836391990465
312,1241,4556.971240827851,1195.0717102858632
313,1243,4400.0,1099.9999999789877
314,1244,1600.0,399.9999999541981
315,1248,1961.7361221051583,495.76849940892527
316,1259,400.0000000107161,99.72423523391538
317,1268,381.69113946667153,95.61443331681211
318,1276,1959.734640997024,499.30739323710804
319,1282,799.9999999529101,199.83664622502772
320,1294,800.0000000107162,199.8303131805243
321,1301,1997.763737381072,499.97319952411766
322,1310,2397.7651966316816,599.9801919951449
323,1313,4000.0,999.9999999887674
324,1314,16000.0,3999.9999999929687
325,1316,5378.520646009719,1398.62076612196
326,1320,2690.7742563411057,694.982717707945
327,1327,2775.864420568661,688.779568573372
328,1328,5200.0,1299.9999999782626
329,1329,4800.0000000065465,1199.9999999719153
330,1331,6000.0,1499.999999989557
331,1333,797.789181333959,199.9297959359786
332,1337,3200.0,799.9999999977206
333,1338,4397.877324578121,1099.9999999761926
334,1340,3200.0,800.0000000085084
335,1341,10400.0,2600.0000000047216
336,1342,2411.63317546834,970.0708740401158
337,1345,624.1372123939625,316.3041932311602
338,1348,1504.0818338061802,499.4739236065984
339,1356,1152.89342613935,399.58376097706656
340,1363,468.7288669368312,198.3318574604845
341,1368,2620.557448997864,797.7856964224977
342,1372,1505.5782995996915,499.8937284825656
343,1375,3007.142957192525,899.8080519837888
344,1377,5600.0,1399.999999999517
345,1378,8800.0,2199.9999999425736
346,1379,5600.0,1399.9999999885029
347,1380,17600.0,4399.999999992704
348,1381,5600.0,1399.9999999869356
349,1384,2799.999999991336,699.7141975486236
350,1390,2400.000000009808,594.3437685700779
351,1398,2800.000000018594,699.9781115873532
352,1402,4800.00000000653,1199.993167376237
353,1404,11200.0,2799.9999999828037
354,1405,2000.0,499.9999999998695
355,1406,5200.0,1299.999999974822
356,1407,6400.000000008028,1599.9852943565031
357,1410,2400.0000000105742,599.8959513358501
358,1416,4800.0000000171385,1199.9243944813393
359,1421,2000.000000048595,490.51532658520233
360,1431,1200.0000000128448,292.22034159793765
361,1446,1592.78642271877,399.6807898554004
362,1450,503.2300494460258,199.67028646282773
363,1456,389.1113001533551,99.52199818273287
364,1465,1977.2426446418492,499.43485945382366
365,1473,800.0000000359908,199.94235293817292
366,1477,1506.7533854496685,499.83724806842775
367,1479,4000.000000003872,999.9937788124765
368,1481,4956.970655111113,1399.9308476813135
369,1484,3600.0000000077243,899.9998591792495
370,1486,15600.000000007723,3899.996578320751
371,1488,4000.000000018196,999.8285045576512
372,1492,2400.0000000520354,595.8737900948757
373,1508,2000.0000000527052,494.31319259367046
374,1511,2800.00000000868,699.9965782929628
375,1513,6000.0,1499.9999999898137
376,1514,11200.0,2799.999999982509
377,1515,2400.0,599.9999999822521
378,1516,6800.0,1699.999999992168
379,1518,6799.999999983723,1699.990180437807
380,1522,1915.768557739715,599.8325812405137
381,1523,6799.999999995542,1699.9938079457131
382,1525,1360.0094282489963,571.0817271097969
383,1539,454.7763193471056,239.2252026649422
384,1541,399.99999946590606,99.73832132981526
385,1548,399.9999998701429,99.8011131636911
386,1552,399.99999991254106,99.99119121004775
387,1554,800.0,199.99999999961474
388,1555,1200.0,299.9999999679331
389,1557,800.0000000075519,199.99837150579165
390,1558,2800.0,699.9999999923762
391,1559,799.9999999764253,199.96482928428645
392,1562,799.9999996094978,196.40287015418963
393,1571,399.9999998598754,94.93182132966413
394,1582,377.6724340729744,95.89901404789663
395,1592,789.2555551530293,199.8417534607605
396,1596,2000.0,499.99999999986824
397,1597,2400.0,599.9999999825457
398,1599,1200.000000005544,299.98799012350736
399,1600,1600.0,399.99999999822154
400,1601,399.99999998576857,99.95928204519562
401,1604,1200.000000000539,299.9543832192015
402,1607,400.0000000053944,95.09328504261381
403,1623,1193.4513065617057,299.52507762657973
404,1626,399.99999992357294,99.91563767692153
405,1631,777.012159023887,199.1814019029224
406,1640,399.99999995567407,99.77089976158483
407,1650,800.000000011032,199.9760167082016
408,1652,1600.0000000129264,399.98171246816264
409,1656,2800.000000011032,699.9852086878437
410,1658,1600.000000002973,399.99518846372115
411,1661,7200.000000002972,1799.988626742451
412,1665,1493.178278666008,398.88252881569855
413,1672,1117.6328927213472,293.5851388068522
414,1684,1175.1764907714178,285.3485738906576
415,1687,1200.0,299.9999999758707
416,1688,3200.0,799.9999999976924
417,1689,5200.0,1299.9999999742422
418,1690,6800.0,1699.999999991883
419,1692,1200.000000005516,299.9800205360408
420,1693,4800.0,1199.9999999785196
421,1694,1599.999999979265,399.9813636764348
422,1697,4799.999999995542,1200.0000000023097
423,1699,641.0009117267292,279.4623867660859
424,1704,138.5026610580741,54.80905376662846
425,1711,1199.999999764759,296.53747487912443
426,1720,399.9999999286658,99.91772015771018
427,1724,1199.99999983089,299.30720076991236
428,1734,399.9999998730568,99.92594892522968
429,1743,1199.9999999206034,299.9658434606134
430,1746,2000.0,499.9999999978744
431,1747,3599.999999920604,899.9750354404545
432,1755,2400.00000007178,599.9524177111658
433,1760,3070.0075788122067,8.583540984476894
434,1762,6919.111510964809,2491.3922320061392
435,1770,1484.643455175869,593.0453872959042
436,1775,1999.9999999933327,496.4139426151464
437,1785,2399.9999999605698,596.7889857476664
438,1790,1977.1048589288305,496.23717705177717
439,1798,4389.144727934222,1099.9999999741265
440,1800,6400.000000008023,1599.995112714941
441,1803,6799.999999982721,1699.9945567530806
442,1804,1600.0,399.99999999826434
443,1805,4800.0,1199.999999977335
444,1806,4799.999999977855,1199.999999948129
445,1808,9600.0,2399.9999999929446
446,1809,2799.9999999843217,696.0607570968551
447,1813,1599.9999999557087,398.41821783190824
448,1816,400.0000000060712,94.52604402547102
449,1820,800.000000008699,196.0219882173585
450,1831,400.00000001399945,97.76017688293744
451,1840,399.9999999252617,99.88778127109141
452,1850,799.9999999932503,199.98897683021514
453,1854,1599.9999999252618,399.92914377398097
454,1864,1200.0000000392397,296.0674824127669
455,1872,4800.000000008289,1199.9919076114013
456,1874,869.1031770452005,397.0038660514999
457,1879,1199.9999999987824,298.41744506040055
458,1881,2400.0,599.9999995183395
459,1882,1260.236678429967,399.98044376963594
460,1885,3200.0,800.0000000039523
461,1887,2400.000000011952,599.9725951038286
462,1895,1967.4856512091335,599.8926371034404
463,1896,399.9999999871501,99.96743669997092
464,1899,1599.999999978263,399.999227484227
465,1902,4799.999999979235,1199.9999999549364
466,1904,7200.0,1800.0000000038099
467,1905,2518.733168523452,698.9266311152743
468,1907,2000.0,499.9999998403517
469,1908,903.3081356064278,357.6599867086253
470,1926,400.00000005456974,99.78379862810272
471,1928,206.36700311629664,77.25256111890656
472,1939,1492.9080505393938,387.4092040764269
473,1947,799.999999810541,198.09871062427453
474,1957,799.9999999246462,199.87308015128573
475,1967,2000.000000005641,499.98041193628285
476,1971,1999.999999945956,499.90190398510117
477,1981,2800.000000008288,699.9923334895798
478,1983,10400.0,2599.999999993093
479,1986,3736.812365754016,1094.6674610179782
480,1989,1703.3032777945534,647.2630777287296
481,1993,3456.358344279363,1094.8610593117442
482,1994,1743.6416557206371,205.13894026128867
483,1996,4553.930658650616,1198.0761732389683
484,1998,10400.0,2600.0000000003106
485,2000,4800.000000016701,1199.9652899991213
486,2004,6799.999999995542,1699.9917017853163
487,2006,1200.000000000107,299.96172678282494
488,2009,4799.999999995542,1199.9963725038324
489,2011,9600.0,2399.9999999910897
490,2012,7200.0,1800.0000000039552
491,2013,8400.0,2099.9999999493866
492,2014,2853.1685186509167,1037.6260458490538
493,2016,1199.9999999617828,299.9604183032523
494,2020,399.99999995431705,99.94689649393761
495,2024,1968.8644866704967,498.36846493602434
496,2027,370.8514364794876,96.33590363214549
497,2043,370.8513858154501,96.3845818136686
498,2046,800.0000000293696,194.99897480609684
499,2056,1199.9999999360043,296.60505524126216
500,2070,2000.000000037385,496.5376310133972
501,2077,4082.73171692156,1708.9355695755796
502,2078,1961.520988570325,87.89714530962547
503,2081,5200.0,1299.9999999718534
504,2082,2800.0,699.9999996525474
505,2083,3200.0,799.9999996532637
506,2084,4400.0,1099.9999999866213
507,2085,2530.065818781076,994.2844327963539
508,2090,2000.0000000420991,496.4625609549289
509,2098,1409.4647506686697,591.6128769184006
510,2106,400.0000000045305,96.56233844015162
511,2113,653.7537594509845,294.2807195171373
512,2118,2799.9999999834718,696.7622737446503
513,2122,2521.10908982751,699.9870756638401
514,2124,8400.0,2099.999999936099
515,2125,2800.0,699.9999999752758
516,2126,400.0,99.9999996763093
517,2127,800.0000000054815,198.03809168164673
518,2131,400.0000000632245,93.49780766266481
519,2140,399.9999999933455,91.86304211841518
520,2149,799.9999998979822,195.47155707697056
521,2165,800.0000000479816,189.8166562194022
522,2169,1186.846548170117,644.2876291234596
523,2179,2400.000000005323,599.9681297400003
524,2181,2000.0,499.99999967729497
525,2182,2800.0,699.9999996780159
526,2183,1600.0,399.99999996451083
527,2184,637.4330609999996,313.16713875453996
528,2189,1200.0000000156072,291.635965042473
529,2203,483.77764489662286,235.88406175121665
530,2205,139.28801672571234,52.51461654566602
531,2211,1599.9999999584718,397.97312084673575
532,2214,2000.0,499.99999985854015
533,2215,2903.8951550628103,1025.5773713744695
534,2217,2800.0,699.9999999779549
