path_id,o_zone_id,d_zone_id,volume,link_sequence,path_row_zero_based,class,raw_reconstructed_flow
83,1,20,2.07640990921218e-08,2;7;37;39;75;65;68,82,minor,0.12260744298907994
84,1,20,2.076409920435599e-08,2;7;37;39;76;72;68,83,minor,1.9483207130528852
85,1,20,-8.114326243973031e-09,1;4;16;22;49;53;59,84,minor,0.018023267156294487
86,1,20,2.865224203159053e-08,2;6;9;12;16;22;50;56,85,minor,0.07064747955726444
87,1,20,-8.114326242841557e-09,1;4;16;20;18;55;49;53;59,86,minor,0.022000886702119915
88,1,20,1.9728938278299707e-08,2;6;9;13;25;29;50;56,87,minor,0.07462509880325349
89,1,21,400.0000000061394,2;7;37;39;75,88,major,93.39705999905408
90,1,21,1.2176678888942828e-09,2;7;37;39;76;72;69,89,minor,1.9490932113020163
91,1,21,-5.964944012834531e-10,2;6;10;34;42;73;75,90,minor,2.3070229301485647
92,1,21,-6.760500997860189e-09,2;7;36;34;42;73;75,91,minor,2.346823431584916
93,1,22,912.9510362166766,2;7;37;39;75;65,92,major,347.0463528861743
94,1,22,687.0489627833163,2;7;37;39;76;72,93,minor,51.030903095386705
95,1,22,4.8145510997781766e-08,2;6;10;34;41;46,94,minor,0.15243097471942846
96,1,22,-5.445117095671307e-09,2;7;36;34;41;46,95,minor,0.1922314657649139
97,1,22,4.8145509542258355e-08,2;6;10;34;42;72,96,minor,0.6849186225423485
98,1,22,-5.445117120457741e-09,2;7;36;34;42;72,97,minor,0.7247191022191162
99,1,22,-2.180938574007042e-09,1;4;16;20;18;56;63,98,minor,0.03144409557204325
100,1,22,8.740868125559253e-07,2;6;9;13;25;28;46,99,minor,0.03333325165530526
101,1,22,4.8145509077738817e-08,2;6;10;32;28;46,100,minor,0.031932800932951116
102,1,22,-5.4451171293294714e-09,2;7;36;32;28;46,101,minor,0.07173329455109767
103,1,23,1199.9999999647655,2;7;37;39;76,102,major,298.3981566119537
104,1,23,4.8145509407298366e-08,2;6;10;34;42,103,minor,0.6877735992205785
105,1,23,-5.4451171229717745e-09,2;7;36;34;42,104,minor,0.7275740788363956
106,1,23,-7.465793928499152e-09,2;7;37;39;75;65;70,105,minor,0.18649539993461367
107,1,24,400.0,2;7;37;39,106,major,99.9999997114875
108,2,1,400.0,3,107,major,99.99999999991098
109,2,3,400.0000000047401,3;2,108,major,99.92626424205511
110,2,3,-4.740084248307657e-09,4;15;11;8,109,minor,0.07373575752121786
111,2,4,-4.244991370153163e-09,4;15;11,110,minor,0.08298780414691911
112,2,4,800.0000000042451,3;2;6,111,major,199.91701219390362
113,2,5,400.0,4;15,112,major,99.99999987866197
114,2,6,1600.0,4,113,major,399.9999999221868
115,2,7,800.0,4;16;20,114,major,199.99999949258958
116,2,8,1600.0,4;16,115,major,399.9999995239412
117,2,9,-3.526825174336827e-09,4;15;13,116,minor,7.329966494884488e-12
118,2,9,-7.848698547929139e-09,4;16;21,117,minor,0.0034671306603835383
119,2,9,-9.038548747785689e-09,4;16;22;48;26,118,minor,0.0040143823430132675
120,2,9,800.0000000204141,3;2;6;9;13,119,major,199.99251847515345
121,2,10,-8.839417113315612e-09,4;16;22;48,120,minor,0.007295245045799703
122,2,10,-3.5268251826776924e-09,4;15;13;25,121,minor,0.0034671306517041825
123,2,10,-8.839417112873782e-09,4;16;20;18;55;48,122,minor,0.011272864593058096
124,2,10,-7.848698548876042e-09,4;16;21;25,123,minor,0.006934261312249973
125,2,10,-8.878194769062106e-09,4;16;22;49;51,124,minor,0.0068138768469393485
126,2,10,-4.732096659733101e-09,4;15;11;10;32,125,minor,0.10095469963937415
127,2,10,2400.0000000426644,3;2;6;9;13;25,126,major,599.8632619072757
128,2,11,-4.244991370154314e-09,4;15;11;10,127,minor,0.08514895858591201
129,2,11,800.0000000520805,3;2;6;10,128,major,199.6104628034705
130,2,11,-5.057979500246999e-09,3;2;7;36,129,minor,0.04796923809835618
131,2,11,-9.193658769296635e-09,4;16;22;48;27,130,minor,0.03803799159309762
132,2,11,-8.123888793914324e-09,4;15;13;25;27,131,minor,0.03420987718923568
133,2,11,-9.193658769083812e-09,4;16;20;18;55;48;27,132,minor,0.0420156111410612
134,2,11,-7.451992393670636e-09,4;15;11;8;7;36,133,minor,0.10447850414085291
135,2,11,-8.814278898399922e-09,4;16;21;25;27,134,minor,0.037677007855771966
136,2,12,400.0000000047401,3;2;7,135,major,99.92739170477003
137,2,12,-4.7400842483076705e-09,4;15;11;8;7,136,minor,0.07260829425578846
138,2,13,1200.00000000474,3;2;7;37,137,major,299.9384164642584
139,2,13,-4.740084259337628e-09,4;15;11;8;7;37,138,minor,0.06158353415584439
140,2,14,-4.244991360258944e-09,4;15;11;10;34,139,minor,0.05440621211957736
141,2,14,400.00000006699975,3;2;6;10;34,140,major,97.99266147742865
142,2,14,-8.949578737497295e-09,4;16;22;49;53;57;44,141,minor,0.013623255708224147
143,2,14,-5.057979493707256e-09,3;2;7;36;34,142,minor,0.01722649161952572
144,2,14,-9.193658769098916e-09,4;16;22;48;27;34,143,minor,0.0072952450506950095
145,2,14,-8.123888792853475e-09,4;15;13;25;27;34,144,minor,0.003467130663276863
146,2,14,-8.949578737133885e-09,4;16;20;18;55;49;53;57;44,145,minor,0.01760087525570217
147,2,14,-5.162519267417374e-09,3;2;7;37;39;76;71,146,minor,1.8772469420388833
148,2,14,-9.193658769193756e-09,4;16;22;48;28;44,147,minor,0.010150221523083522
149,2,14,-8.123888793362248e-09,4;15;13;25;28;44,148,minor,0.0063221071341392765
150,2,15,-7.613260133400041e-09,4;16;22;49;53;57,149,minor,0.01362325594373981
151,2,15,-7.613260131487896e-09,4;16;20;18;55;49;53;57,150,minor,0.01760087548856004
152,2,15,-8.585877473439238e-09,4;16;22;48;28,151,minor,0.010150221764617884
153,2,15,400.0000000357226,4;15;13;25;28,152,major,99.59236705726967
154,2,15,-4.8604778735721985e-09,4;16;20;18;56;61;57,153,minor,0.03507158966505039
155,2,15,-4.860477209097443e-09,4;16;20;18;56;63;67,154,minor,0.03507158978598654
156,2,15,-8.585877472780256e-09,4;16;20;18;55;48;28,155,minor,0.014127841311371847
157,2,15,-6.777843948587316e-09,4;16;21;25;28,156,minor,0.009789238025698144
158,2,15,-5.1179347862920355e-09,4;16;22;50;56;61;57,157,minor,0.04789034930071989
159,2,15,1.8292432123515692e-08,4;15;11;10;34;41,158,minor,0.22430784904531886
160,2,16,1149.3675851789326,4;16;22,159,major,399.84496350894204
161,2,16,450.6324148210674,4;16;20;18;55,160,minor,0.1550359576150553
162,2,17,501.7287580179012,4;16;22;49,161,major,199.789268802488
163,2,17,298.2712419820988,4;16;20;18;55;49,162,minor,0.21073064675500008
164,2,19,-5.543889331701471e-09,4;16;22;49;53,163,minor,0.014395773185812255
165,2,19,-5.543889325204027e-09,4;16;20;18;55;49;53,164,minor,0.018373392726517918
166,2,19,399.9999999236288,4;16;20;18;56;61,165,major,99.91856743322613
167,2,19,8.74589631158537e-08,4;16;22;50;56;61,166,minor,0.04866286856019986
168,2,20,399.9999999286763,4;16;20;18;56,167,major,99.91208498544262
169,2,20,8.745896311641675e-08,4;16;22;50;56,168,minor,0.047890351143987236
170,2,20,-8.067608425550998e-09,4;16;22;49;53;59,169,minor,0.018023267144903266
171,2,20,-8.067608424362922e-09,4;16;20;18;55;49;53;59,170,minor,0.02200088669062711
172,2,22,-2.0803349788010156e-09,4;16;20;18;56;63,171,minor,0.0314440955594842
173,2,22,-8.259647793853882e-09,4;16;22;49;53;57;46,172,minor,0.010768279232818034
174,2,22,-4.5742000711908265e-09,4;16;20;18;56;62;65,173,minor,0.043597954510109366
175,2,22,-2.6755324929111963e-09,4;16;22;50;56;63,174,minor,0.04426285518434242
176,2,22,-8.259647792865874e-09,4;16;20;18;55;49;53;57;46,175,minor,0.014745898778923738
177,2,22,-8.446629513520838e-09,4;16;22;49;53;59;63,176,minor,0.014395773208360496
178,2,22,-8.840938614716886e-09,4;16;22;48;28;46,177,minor,0.007295245049758148
179,2,22,400.0000000538551,3;2;7;37;39;75;65,178,major,99.7978057285304
180,2,22,-3.573874819765814e-09,4;15;13;25;28;46,179,minor,0.003467130655738962
181,2,22,-7.144369739088798e-09,4;16;20;18;56;61;57;46,180,minor,0.032216612991367494
182,3,1,400.0,5,181,major,99.99999999963715
183,3,2,400.00000000474006,5;1,182,major,99.98717411656163
184,3,2,-4.7400842049139485e-09,6;9;12;14,183,minor,0.012825882984293852
185,3,4,800.0,6,184,major,199.99999999847608
186,3,5,400.0,6;9,185,major,99.9999999966363
187,3,6,34.1770160778206,6;9;12,186,minor,0.006165019219827039
188,3,6,1165.8229839221794,5;1;4,187,major,299.9938349025039
189,3,7,20.83185917332089,6;9;12;16;20,188,minor,0.023749896868737852
190,3,7,379.1681407645896,5;1;4;16;20,189,major,99.97207878451783
191,3,7,6.208951835459244e-08,6;9;12;16;22;50;54,190,minor,0.0041708107475181
192,3,8,28.14511214847515,6;9;12;16,191,minor,0.008566018715559509
193,3,8,771.8548878515248,5;1;4;16,192,major,199.99143350475856
194,3,9,400.0,6;9;13,193,major,99.99999998860721
195,3,10,1199.999999962028,6;9;13;25,194,major,299.9418359372873
196,3,10,-5.421529400958721e-09,7;36;32,195,minor,0.04654848752661453
197,3,10,5.2238761074949295e-08,6;10;32,196,minor,0.006747993385126272
198,3,10,-8.845333116873012e-09,6;9;12;16;22;48,197,minor,0.004867567579097891
199,3,11,1200.0000000050582,6;10,198,major,299.96925724593154
200,3,11,-5.0579795024274084e-09,7;36,199,minor,0.030742746482852912
201,3,12,800.0,7,200,major,199.99999999945683
202,3,13,400.0,7;37,201,major,99.99999999883703
203,3,14,400.0000000102205,6;10;34,202,major,98.13997950850823
204,3,14,-5.057979493703564e-09,7;36;34,203,minor,4.021727395553398e-12
205,3,14,-5.162519267413721e-09,7;37;39;76;71,204,minor,1.8600204504224802
206,3,15,5.2238768832259986e-08,6;10;34;41,205,minor,0.1301011442002754
207,3,15,-5.421529357718801e-09,7;36;34;41,206,minor,0.1699016354542361
208,3,15,-5.511394182915907e-09,7;37;39;75;65;67,207,minor,0.09819515250266891
209,3,15,399.9999999370023,6;9;13;25;28,208,major,94.91440825185576
210,3,15,-5.5113941811718535e-09,7;37;39;76;72;67,209,minor,1.9239084086429297
211,3,15,5.223876240294787e-08,6;10;32;28,210,minor,0.009602970167182867
212,3,15,-5.421529393524763e-09,7;36;32;28,211,minor,0.049403464241840084
213,3,15,-5.511394179657596e-09,7;37;39;76;71;41,212,minor,2.029922086204784
214,3,15,-8.26953664880642e-09,6;9;12;16;22;49;53;57,213,minor,0.011195578482185747
215,3,15,-5.833065205496156e-09,6;10;34;42;72;67,214,minor,0.6633612952117445
216,3,16,17.45296711363304,6;9;12;16;22,215,minor,0.0038229424438131487
217,3,16,1.1877678306111067e-07,6;9;13;25;29,216,minor,0.004867567860774913
218,3,16,-5.578725056708573e-09,7;36;32;29,217,minor,0.04326762496094891
219,3,16,3.19592199264884e-08,6;10;32;29,218,minor,0.0034671307041040655
220,3,16,16.159257067013435,6;9;12;16;20;18;55,219,minor,0.020163282276979055
221,3,16,476.5656917626145,5;1;4;16;22,220,major,199.88320998632267
222,3,16,1.325115971001712e-08,6;9;13;25;30;52,221,minor,0.0014004369356089563
223,3,16,-6.1747694568717814e-09,7;36;32;30;52,222,minor,0.039800494317771495
224,3,16,6.9274150084582226e-09,6;10;32;30;52,223,minor,3.332806253197873e-12
225,3,16,289.82208389757795,5;1;4;16;20;18;55,224,minor,2.555755607147603e-10
226,3,17,-7.653504546480661e-09,6;9;12;16;22;49,225,minor,0.005776047015808111
227,3,17,-7.695497007000999e-09,6;9;13;25;29;49,226,minor,0.009753666553160414
228,3,17,-8.467072552733155e-09,7;36;32;29;49,227,minor,0.04815372398805237
229,3,17,-7.777778777248358e-09,6;10;32;29;49,228,minor,0.00835322962511817
230,3,17,-7.653504544643248e-09,6;9;12;16;20;18;55;49,229,minor,0.009753666560709043
231,3,17,400.0000000077353,6;9;13;25;30,230,major,99.7742954403953
232,3,17,-5.42152939350769e-09,7;36;32;30,231,minor,0.04035643881466683
233,3,17,5.2238762406160887e-08,6;10;32;30,232,minor,0.0005559445282314335
234,3,17,-7.653504592122886e-09,5;1;4;16;22;49,233,minor,0.000908479432718684
235,3,17,-7.651704457916102e-09,7;37;39;75;65;67;45;58,234,minor,0.10209334547342941
236,3,22,206.9772881656993,7;37;39;75;65,235,major,71.53701012345037
237,3,22,193.02271083211733,7;37;39;76;72,236,minor,26.747983608359085
238,3,22,4.814551184809454e-08,6;10;34;41;46,237,minor,0.1272461671617453
239,3,22,-5.445117080350281e-09,7;36;34;41;46,238,minor,0.16704665874493385
240,3,22,4.8145510376650395e-08,6;10;34;42;72,239,minor,0.6597338149846615
241,3,22,-5.445117105144457e-09,7;36;34;42;72,240,minor,0.6995342951991347
242,3,22,8.740822450006646e-07,6;9;13;25;28;46,241,minor,0.008148433697020688
243,3,22,4.814550990623444e-08,6;10;32;28;46,242,minor,0.006747993375267769
244,3,22,-5.445117114018808e-09,7;36;32;28;46,243,minor,0.046548487531116345
245,3,23,399.9999999572996,7;37;39;76,244,major,98.63502162672724
246,3,23,4.8145509806691665e-08,6;10;34;42,245,minor,0.6625887916628947
247,3,23,-5.445117115960936e-09,7;36;34;42,246,minor,0.7023892718164142
248,4,1,2000.0,8;5,247,major,499.99999999826696
249,4,2,-4.244991318218092e-09,9;12;14,248,minor,0.024044785225790427
250,4,2,800.000000004245,8;5;1,249,major,199.9759552129394
251,4,3,800.0,8,250,major,199.9999999986204
252,4,5,2000.0,9,251,major,499.9999999981883
253,4,6,1600.0,9;12,252,major,399.99999995482705
254,4,7,1600.0,9;12;16;20,253,major,399.99999952523916
255,4,8,2800.0,9;12;16,254,major,699.9999995565955
256,4,9,2800.0,9;13,255,major,699.9999999901685
257,4,10,4799.999999947761,9;13;25,256,major,1199.9820330914417
258,4,10,5.2238760575452266e-08,10;32,257,minor,0.017966895899016483
259,4,11,5600.0,10,258,major,1399.9999999939894
260,4,12,2400.000000006716,8;7,259,major,599.9889752379798
261,4,12,-6.71557332781679e-09,10;33,260,minor,0.011024760112631399
262,4,13,2400.000000006716,8;7;37,261,major,599.9999999974697
263,4,13,-6.71557332781679e-09,10;33;37,262,minor,1.797784143775516e-12
264,4,14,2000.0,10;34,263,major,499.99999995994006
265,4,15,5.223876722329061e-08,10;34;41,264,minor,0.14132004671416543
266,4,15,1999.999999926256,9;13;25;28,265,major,499.08947962603423
267,4,15,5.2238760808431014e-08,10;32;28,266,minor,0.02082187268107394
268,4,15,-8.269536650280013e-09,9;12;16;22;49;53;57,267,minor,0.022414480749432725
269,4,15,-5.8330652140113925e-09,10;34;42;72;67,268,minor,0.6745801974653238
270,4,15,-8.29248238278431e-09,9;13;25;29;49;53;57,269,minor,0.026392100288107234
271,4,15,-8.338077161133549e-09,10;32;29;49;53;57,270,minor,0.024991663359873795
272,4,16,2617.4931061998545,9;12;16;22,271,major,799.5806440431012
273,4,16,1.1877709993277202e-07,9;13;25;29,272,minor,0.016086470747909365
274,4,16,3.1959222230515e-08,10;32;29,273,minor,0.0146860331042368
275,4,16,582.5068936494091,9;12;16;20;18;55,274,minor,0.38858295234998597
276,4,17,-7.653504549208617e-09,9;12;16;22;49,275,minor,0.016994949279600186
277,4,17,-7.695497009481879e-09,9;13;25;29;49,276,minor,0.020972568817187565
278,4,17,-7.777778779545452e-09,10;32;29;49,277,minor,0.019572131889607297
279,4,17,-7.653504547371336e-09,9;12;16;20;18;55;49,278,minor,0.02097256882450048
280,4,17,1999.9999999944891,9;13;25;30,279,major,499.71365411480014
281,4,17,5.223876080851148e-08,10;32;30,280,minor,0.01177484704212195
282,4,17,-5.436324050751654e-09,10;34;41;45;58,281,minor,0.14521823626846198
283,4,17,-5.075212565751821e-09,9;13;25;28;45;58,282,minor,0.026120501977261124
284,4,17,-5.43632408954698e-09,10;32;28;45;58,283,minor,0.02472006505517399
285,4,18,399.9999998477351,9;12;16;20;18,284,major,99.90952414525331
286,4,18,8.745896310738464e-08,9;12;16;22;50,285,minor,0.02797352630353314
287,4,18,4.547475520907265e-08,9;13;25;29;50,286,minor,0.03195114532867617
288,4,18,1.9331175426660848e-08,10;32;29;50,287,minor,0.03055070797448406
289,4,19,-7.997866291924036e-09,9;12;16;22;49;53,288,minor,0.02318699800350503
290,4,19,5.223876782716116e-08,10;34;41;45,289,minor,0.14054752921074432
291,4,19,-8.02851838736517e-09,9;13;25;29;49;53,290,minor,0.027164617541752922
292,4,19,-8.089049847377557e-09,10;32;29;49;53,291,minor,0.025764180613914167
293,4,19,799.9999999291678,9;13;25;28;45,292,major,199.65415312711082
294,4,19,-7.997866290583838e-09,9;12;16;20;18;55;49;53,293,minor,0.027164617549090435
295,4,19,5.22387614068835e-08,10;32;28;45,294,minor,0.020049355177652106
296,4,19,3.642623611940472e-09,9;13;25;30;53,295,minor,0.019367332389058564
297,4,19,-6.364379312200835e-09,9;12;16;20;18;56;61,296,minor,0.04463533174075768
298,4,19,1.1898325697348732e-09,10;32;30;53,297,minor,0.01796689544147606
299,4,20,1199.9999997604289,9;12;16;20;18;56,298,major,298.7814133561299
300,4,20,8.74589593176707e-08,9;12;16;22;50;56,299,minor,0.05668157629329679
301,4,20,4.5474755712511456e-08,9;13;25;29;50;56,300,minor,0.06065919471579731
302,4,20,-8.067608427020765e-09,9;12;16;22;49;53;59,301,minor,0.02681449194523855
303,4,20,1.9331175676420956e-08,10;34;41;45;59,302,minor,0.14417502085955758
304,4,20,-8.096177462201086e-09,9;13;25;29;49;53;59,303,minor,0.0307921114836488
305,4,20,1.9331175362279144e-08,10;32;29;50;56,304,minor,0.05925875698633967
306,4,20,4.5474755814294535e-08,9;13;25;28;45;59,305,minor,0.025077286073457106
307,4,20,1.9331805916342515e-08,10;34;42;72;68,306,minor,0.6738076845435282
308,4,20,1.9331807226350545e-08,10;34;41;46;68,307,minor,0.14132004439208168
309,4,21,800.000000006803,8;7;37;39;75,308,major,194.72234238611773
310,4,21,1.112606167895739e-09,10;34;42;73;75,309,minor,2.293057026005581
311,4,21,1.1126064072922111e-09,10;34;41;46;69,310,minor,0.14209256039517693
312,4,21,1.1126062538050234e-09,10;34;42;72;69,311,minor,0.674580195695874
313,4,21,3.528004320309894e-09,9;13;25;28;46;69,312,minor,0.022994826393936962
314,4,21,1.1126061988312351e-09,10;32;28;46;69,313,minor,0.021594389442389506
315,4,21,-6.7155733256139355e-09,10;33;37;39;75,314,minor,0.10957485846621473
316,4,21,1.217667850575412e-09,8;7;37;39;76;72;69,315,minor,1.9146563577053262
317,4,21,-4.198318951223662e-09,9;12;16;20;18;56;62,316,minor,0.055244155993056876
318,4,21,-5.0853254233427755e-09,9;12;16;20;18;56;63;69,317,minor,0.04386281439986972
319,4,22,5.2238767323431726e-08,10;34;41;46,318,minor,0.138465069936061
320,4,22,5.2238762593760255e-08,10;34;42;72,319,minor,0.670952718848781
321,4,22,1599.9999997512537,9;13;25;28;46,320,major,394.80273678242673
322,4,22,5.22387609076768e-08,10;32;28;46,321,minor,0.017966895902970348
323,4,22,5.5684206264568885e-08,8;7;37;39;75;65,322,minor,0.08531561380914432
324,4,22,-4.954031351509208e-10,10;34;42;73;75;65,323,minor,2.2902020485954107
325,4,22,5.568420684167467e-08,8;7;37;39;76;72,324,minor,1.9110289157499891
326,4,22,-2.2810643199556182e-09,9;12;16;20;18;56;63,325,minor,0.04023532033754018
327,4,22,-8.269536650188147e-09,9;12;16;22;49;53;57;46,326,minor,0.01955950403409401
328,4,22,-8.292482382698671e-09,9;13;25;29;49;53;57;46,327,minor,0.023537123572736157
329,4,23,1.1764072187414206e-06,10;34;42,328,minor,0.6738080742694077
330,4,23,1999.9999988303084,8;7;37;39;76,329,major,497.39090349930126
331,4,23,-6.715573327602259e-09,10;33;37;39;76,330,minor,1.935288115613404
332,4,24,800.0000000056029,8;7;37;39,331,major,197.79853352221375
333,4,24,1.1126061679205675e-09,10;34;42;73,332,minor,2.1924741783860653
334,4,24,-6.715573325611765e-09,10;33;37;39,333,minor,0.00899201056491776
335,5,1,800.0000000035942,11;8;5,334,major,199.9999999962209
336,5,1,-3.594191497633448e-09,12;14;3,335,minor,4.323152946739128e-12
337,5,2,400.0,12;14,336,major,99.99999987846022
338,5,3,400.0,11;8,337,major,99.99999999658807
339,5,4,2000.0,11,338,major,499.9999999979957
340,5,6,800.0,12,339,major,199.9999999566528
341,5,7,800.0,12;16;20,340,major,199.99999952706494
342,5,8,2000.0,12;16,341,major,499.9999995584212
343,5,9,3200.0,13,342,major,799.9999999920084
344,5,10,4000.0,13;25,343,major,999.999999989161
345,5,11,2000.0,11;10,344,major,499.9999999919196
346,5,12,800.0000000067155,11;8;7,345,major,199.90617369979276
347,5,12,-6.715573325611388e-09,11;10;33,346,minor,0.09382629627762415
348,5,13,800.0000000067155,11;8;7;37,347,major,199.9171984592827
